relative_path,label,file_sha256,source_group
noFight/nofi059.mp4,0,53e25e408a967969187aa514fb6a767ef7850801dc6778c11411c5094365cde2,youtube::https://www.youtube.com/watch?v=tf_X7GtOGyE
noFight/nofi060.mp4,0,6c4048e5025947d905e5889b745de46ca43ca3a460004754bf115a90730d55d6,youtube::https://www.youtube.com/watch?v=tf_X7GtOGyE
noFight/nofi061.mp4,0,37517bbc8b442f2eb6e8b82f7c0d55a78fd0e2131965e1914171c5869531eaca,youtube::https://www.youtube.com/watch?v=uss1EmwHVYQ
noFight/nofi076.mp4,0,c057c682b2cade56770d4cd2c78a6733d73f49bce73f9bb18feb78d212e4aa72,external::nofi076_ambiguous_camnet_or_synopsis
noFight/nofi077.mp4,0,89b0f17a53f8198999a2b060ec62f12afaaeb7ee7475301b51263aa2a97aa3c1,external::synopsis
noFight/nofi078.mp4,0,516c92389936b6403f920e8ea8a13d26d7186ae958037ac8404d3d46467a9a44,external::synopsis
noFight/nofi079.mp4,0,18e057e1b0c30f0e62b6fa4e207eec90a0b3fa81f70b2c15accf40c0722559e9,external::synopsis
noFight/nofi080.mp4,0,26f95b0bbdbf261c90e7e506d2c08b7fdc3a5a21046572d088fe6ed79d0bd5c3,external::synopsis
noFight/nofi081.mp4,0,9468efbe728008bfaa167a91fc19e1515601265e2decf876ae8bdf5ae1c749cc,external::synopsis
noFight/nofi082.mp4,0,508914ee640fbafd021e085ea21d11bc8cd871cfba6893d0b7c1786bceb8c7b2,external::synopsis
noFight/nofi083.mp4,0,d441cead84e6bf06d05203f952980935371196f13ec54776977c8b6d81b1656f,external::synopsis
noFight/nofi084.mp4,0,c623f873e277a71079f5a620b0f1ff6d6b04e47a9d3100b5869d898338985554,external::synopsis
noFight/nofi085.mp4,0,46983ac15ab56e370bb886a63703edebd41adc5f6948c73b2e591e4ee859bdfd,external::synopsis
noFight/nofi086.mp4,0,50a2ea1c45790aa35bdf9803c6012fc647d3d9bbfc3b8df21472f2912a0c54be,external::synopsis
noFight/nofi087.mp4,0,60c49e60bbbd6c5786f6a1bef11b831262aeb010249c05930f56fda904ee6e61,external::synopsis
noFight/nofi088.mp4,0,79808119a32d274083a511fd26412f0fa52dd9fffcf8ee22b6ec2f7d75215927,external::synopsis
noFight/nofi089.mp4,0,7ccfd495a7429ff9f9f5961106c1fee9e910f598f6d91cd31d07d210ea999f9c,external::synopsis
noFight/nofi090.mp4,0,3ac038a6caba9f6391e63ba962fc50505e975d9c1d286faeab5e25ad9434e224,external::synopsis
noFight/nofi091.mp4,0,3c8b20354eb46dfb79a2c27f8ab0a5aa1d6ab3a3f2a1deaa6dd4d6264d3182f7,external::synopsis
noFight/nofi092.mp4,0,0e70173339b2ff9c35798fe451b30c4ef2832ffa26f602a87f746659443b7e47,youtube::https://www.youtube.com/watch?v=uss1EmwHVYQ
noFight/nofi093.mp4,0,e1ef358cd24b44bf382bff417c17b59824b643a76122f034f846bfe8288f8871,youtube::https://www.youtube.com/watch?v=v4dhdnsxiX4
noFight/nofi094.mp4,0,7c0765149be7275cb4cde156ba0f4c75ad5ebe6d7bc8bf821a8395691d49fd4b,youtube::https://www.youtube.com/watch?v=v4dhdnsxiX4
noFight/nofi095.mp4,0,420db3eac8fa45717c8a122356fa41199e20327dc60e24bfef7d225dc7fd2a92,youtube::https://www.youtube.com/watch?v=v4dhdnsxiX4
noFight/nofi096.mp4,0,9beb40784935f20682397688b21894c6ce58be68e9a0e3d3f37e088562136dea,youtube::https://www.youtube.com/watch?v=V726w0IKCp4
noFight/nofi097.mp4,0,115b1d84e156fcc79160857b6fd97fe9d3bc00bc2e4bf05689fb8c1a54a07df0,youtube::https://www.youtube.com/watch?v=V726w0IKCp4
noFight/nofi098.mp4,0,1ae85d0f0b3220af8c5861d90405d007ea8f9a04439fc0923a093c251caf478f,youtube::https://www.youtube.com/watch?v=V726w0IKCp4
noFight/nofi099.mp4,0,c59015ff54f4b55be2d62273878d639264df4e3432f40e4993f85199ec10cb80,youtube::https://www.youtube.com/watch?v=Wq0BuA8GM84
noFight/nofi100.mp4,0,60eb044b1b314848aded3b51929226ae67a253daaff4027a53c82315212412cf,youtube::https://www.youtube.com/watch?v=Wq0BuA8GM84
noFight/nofi101.mp4,0,90b1660e70b7d83f8b4eaf9e66673074480c92416660e505076f76e6f0b1c0a1,youtube::https://www.youtube.com/watch?v=Wq0BuA8GM84
noFight/nofi102.mp4,0,c3719d5f3c1586fcc0e6d5b9cb8afa85781fe9a50d416efeea7b138fbbc45262,youtube::https://www.youtube.com/watch?v=Wwu20e9pfxg
noFight/nofi103.mp4,0,dcebfc457b2288bf61ce64e1095d51f699c9d683217faed876462c70449d40a9,youtube::https://www.youtube.com/watch?v=Wwu20e9pfxg
noFight/nofi104.mp4,0,50b8637ea74cd2d6b5c75068e7946e83e743ca6d7e2e51a915593da07ede77f7,youtube::https://www.youtube.com/watch?v=Wwu20e9pfxg
noFight/nofi106.mp4,0,2e044772a310e20d9c384d91612265ca4cceec3853bc2a023f83568e26485552,youtube::https://www.youtube.com/watch?v=yudUno5SgdY
noFight/nofi107.mp4,0,5d51b9a43e6b741085fa8a24be8dc541493179eeba69b6e56073d4a96c29408d,youtube::https://www.youtube.com/watch?v=yudUno5SgdY
noFight/nofi108.mp4,0,e16545e9c6a12b0655e12966f287b3fff02d5124195158d158b9c0d02de7eedc,youtube::https://www.youtube.com/watch?v=xCh8elUs3Lc
noFight/nofi109.mp4,0,9dd0f2b5a4733523201fddbd3b8101d8dc6682540b1ac49b3a070c449360a5e0,youtube::https://www.youtube.com/watch?v=gZDH9kWucNM
noFight/nofi110.mp4,0,dd3aca85eb43b4d508a65b6e43899561c19bc416f18ae473a5d82fa977f1f0f4,youtube::https://www.youtube.com/watch?v=gZDH9kWucNM
noFight/nofi111.mp4,0,4bea58da8a2202ad6e43787dae426ad2f429fe326ec203a73546ad9e4c6370d9,youtube::https://www.youtube.com/watch?v=gZDH9kWucNM
noFight/nofi112.mp4,0,2c1342224edd24459c1046e1fa37487fea626452f5393f2f0d56c5b912321d96,youtube::https://www.youtube.com/watch?v=gZDH9kWucNM
noFight/nofi113.mp4,0,71fb8f37a41e5db2a9cea4b01ba71f215786691a8fa9d256af9a0de817cf5809,youtube::https://www.youtube.com/watch?v=gZDH9kWucNM
noFight/nofi114.mp4,0,0c1852d60d20bbc1247c347ba7a79299dc8f7b15ecdcc509f4dba1ad779d7428,youtube::https://www.youtube.com/watch?v=gZDH9kWucNM
noFight/nofi115.mp4,0,8e2834726bd5f19657c0a87f95d918b737569ced6096e477fa57f651c71066d7,youtube::https://www.youtube.com/watch?v=gZDH9kWucNM
noFight/nofi116.mp4,0,7000391ed37b3767b60ab3d1bca67ca46e6aa35ce76121626f720d812027c0e3,youtube::https://www.youtube.com/watch?v=gZDH9kWucNM
noFight/nofi117.mp4,0,aa5af9d423439c670a51ffba6f18890a4b32aa29693c1c44a8b7cd3fbef6074d,youtube::https://www.youtube.com/watch?v=gZDH9kWucNM
noFight/nofi118.mp4,0,2424ddac6c4342173c6f10ceb0e597cd7644767252647e6d05c3a1fc5fc3ff85,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi119.mp4,0,edca85e1e5ca0556b124a4b3cfe95baa2839e0cce5199c86d3482b6d125a4e54,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi120.mp4,0,5fb43410edd4560d0028e4446da61f71427f215aa44335c039683ab8a36c03b6,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi121.mp4,0,84935bf5227db671afdbf11f5089b09f955277ceed5b467d56c78d874525b8fd,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi122.mp4,0,76359b32a9b97d406ce3c2ef88bb982dc03d9e08fc0e08cca0e0cfc99bcd91c8,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi123.mp4,0,65910551af968368d17cf5d626372716203aaef41c906c52360ec825baeb9c7f,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi124.mp4,0,572d828b8f71e5e3732a4ef75e1321c36bcc975eab975dc05a73a6f0589d40f6,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi125.mp4,0,15da6dfe7aa3e539830e876d7767f25d3bf85f22f856cf935428d481ceaf9e1b,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi126.mp4,0,6da976cc5988fe4d164f474e408aa5bc4eff1a079f31ef8f24baf3b850f4dabb,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi127.mp4,0,5e8fe54d97ee963250342ca3bf617f2e5ea211c9b7d72ece5df50161aa1291b5,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi128.mp4,0,2f907a3370d65221a8a8acd8861c252e4dcf2e7ff6ddc239b03661e6dcc258de,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi129.mp4,0,920c6119bf06396904c4efdec7f5c21fda9c4e11a3ba30203e5c896c1a7f238d,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi130.mp4,0,92a754570a89032c20dc2eb608535c7f355c59f7e0ecfed169b4b9f604f6570f,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi131.mp4,0,eb282fc2e384ab80db34191aba9b5c8c7a528d3e08d0032d64a8bbf67621c683,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi132.mp4,0,c2174be3da9959d74e6ae90b1141b6ed2e0577cf904237af525f7c9871dde25a,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi133.mp4,0,f3fdc4cfb9a0911182b62e46dc6c99b3303ff09e81924c72a8d0a407300d9ed5,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi134.mp4,0,880155846cd9f910cc7219d0d46ec76a6fb3244d05a93564ef3c6ed14662715f,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi135.mp4,0,a0bf59dd42647a9f72c0885f66c603604f5ee1637116bb0bf4a43a67139c7196,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi136.mp4,0,6824f982282e63ebb726f84448676978d1d4be8243d8b77d62b29f22a5870ab1,youtube::https://www.youtube.com/watch?v=DXybks-LsLo
noFight/nofi137.mp4,0,09d17d1f43d3b7670b784a2725ff558487d8395cd3c41e352cd138689a579077,youtube::https://www.youtube.com/watch?v=L-xyzcwCDCA
noFight/nofi138.mp4,0,1c8314471b8dd1cc8946fbe47b9a2dd55d7701be0ef6d7fda6c72713db922e73,youtube::https://www.youtube.com/watch?v=L-xyzcwCDCA
noFight/nofi139.mp4,0,7a34e5ed7b2b6f0156eea2ecd0c04307f0c7ce5d6888158e018618a76ae61bf2,youtube::https://www.youtube.com/watch?v=L-xyzcwCDCA
noFight/nofi140.mp4,0,ed4fc2baa3760f428bac0064fead00be40a046f2bc340f95943c0fcb8ea1681f,youtube::https://www.youtube.com/watch?v=L-xyzcwCDCA
noFight/nofi141.mp4,0,27c17e4b66947d1053eb0c3fd91cc25dc207076340ae9753a547316e3447c84f,youtube::https://www.youtube.com/watch?v=L-xyzcwCDCA
noFight/nofi142.mp4,0,9ec87964d534d505f088aeedc8b489eef63b8951ff978465bef1dbe53da06d7c,youtube::https://www.youtube.com/watch?v=L-xyzcwCDCA
noFight/nofi143.mp4,0,5cc1dbfc1b8a09067a7f6b16c06f09b1d76482012c9d67a7e14bd740f7b24b21,youtube::https://www.youtube.com/watch?v=L-xyzcwCDCA
noFight/nofi144.mp4,0,34b30f15bd73ce78b79491c6c341e3d9c7544bc6780a4879158f95180fea1fe2,youtube::https://www.youtube.com/watch?v=L-xyzcwCDCA
noFight/nofi145.mp4,0,a710811760ef7874894698764c07975d8a1a7878fbbefaba5dbc8f5ec56b745e,youtube::https://www.youtube.com/watch?v=L-xyzcwCDCA
noFight/nofi146.mp4,0,7e2bd222fed5cd5c8a12f44634674ffc828ad6ead9071df3e0fa4784f1b2dfa1,youtube::https://www.youtube.com/watch?v=L-xyzcwCDCA
noFight/nofi147.mp4,0,43a1b427961d85e4eb11129196bc3c46bc971405269dbde61dda2b9920a8ff1c,youtube::https://www.youtube.com/watch?v=3uO1UUh5C-U
noFight/nofi148.mp4,0,ea821f492f99ccb3d28010cb8cc2895417c0bb814a47398c963e7d29e6e1b957,youtube::https://www.youtube.com/watch?v=BpargJW29Wo
noFight/nofi149.mp4,0,ff8a493e619a2e09e115ef1bc742550ff774b76f019c31434bf8c0dbd7038616,youtube::https://www.youtube.com/watch?v=BpargJW29Wo
noFight/nofi150.mp4,0,53b4ed6229d2208fa2c0fb783665446ac04555d10cf0df84bbd8c40c541e16ff,youtube::https://www.youtube.com/watch?v=d2xXLU4JKwI
fight/fi001.mp4,1,06feae2185f0e181660fe6a3fd0e8c6a65495bfe86a4bd980dd9e096fe4c2234,youtube::https://www.youtube.com/watch?v=7q6KJoSgxmY
fight/fi002.mp4,1,6a0177197f681098963da5e978ca0ce8e418735dda529e35621cc2cec280bf9e,youtube::https://www.youtube.com/watch?v=7q6KJoSgxmY
fight/fi003.mp4,1,b8ac10d529e1e9b2ee715344c88dfa6083d859c1b7955ad20cc7f27aca5f6305,youtube::https://www.youtube.com/watch?v=7q6KJoSgxmY
fight/fi004.mp4,1,9346c79d26ed75f97447dc4a1c57f0e1bc4defe9d9380bb3a0d007222128574b,youtube::https://www.youtube.com/watch?v=7q6KJoSgxmY
fight/fi005.mp4,1,ade04b1731db4abedec889bc648fda2bbd48a4e3798e106227649bf8bd5889bd,youtube::https://www.youtube.com/watch?v=d2xXLU4JKwI
fight/fi006.mp4,1,7ced218741b5bb61005582eca4043dcf0a02a40eca144a375747b17600337cd1,youtube::https://www.youtube.com/watch?v=d2xXLU4JKwI
fight/fi007.mp4,1,6345ccd81ac2d36b4bd21250e88d80c5925147bc41c023d882535319e28f3b0e,youtube::https://www.youtube.com/watch?v=d2xXLU4JKwI
fight/fi008.mp4,1,bef932c1cd42ce3db86cb1decbc5b6d4c80a801a76e44a030e4d229b4eef406b,youtube::https://www.youtube.com/watch?v=d2xXLU4JKwI
fight/fi009.mp4,1,8a7f06dfb2617d682c6fee2320a799601d55ebe17fc2dc5184cc59663d619a2d,youtube::https://www.youtube.com/watch?v=d2xXLU4JKwI
fight/fi010.mp4,1,e92b3272fd1e2e67859eaecc3099847e9196d65e7bd6cb68cec4cb4908d39604,youtube::https://www.youtube.com/watch?v=d2xXLU4JKwI
fight/fi011.mp4,1,0b62bc7de66976072f3b2d896ddc82ffa33747fce30c27419c336556e5c1c305,youtube::https://www.youtube.com/watch?v=d2xXLU4JKwI
fight/fi012.mp4,1,2598c295b57356f7eef590803f2c375c36e84c620849f4c6857b84530344847e,youtube::https://www.youtube.com/watch?v=d2xXLU4JKwI
fight/fi019.mp4,1,971dc4a8b97e5b13f0638858aad3d46e14f6a096b38d3083e9ef331766486afc,youtube::https://www.youtube.com/watch?v=P-A3ujCib6Q
fight/fi020.mp4,1,4362d068a9d5fd9097301ebfcfc2d99c2b83c18af1fcfd07cb8b033f96d01970,youtube::https://www.youtube.com/watch?v=P-A3ujCib6Q
fight/fi021.mp4,1,49ebbd2ca52cd70377d4eedea099404b97dbd1565722a3ce9c32869ee801855c,youtube::https://www.youtube.com/watch?v=P-A3ujCib6Q
fight/fi022.mp4,1,1fdeae8e37072dd8a8bc7630baad10e1657d6501dd231f8bbb7db83dd42a6780,youtube::https://www.youtube.com/watch?v=P-A3ujCib6Q
fight/fi023.mp4,1,dd3318bb9bfb99ed24694f082f7d00fabf2d3a2764cda59478e99a06ebb86600,youtube::https://www.youtube.com/watch?v=P-A3ujCib6Q
fight/fi024.mp4,1,d8013813e8c6bc3009911af25c9a9866bdf812bc33090a057622d5a54d99286f,youtube::https://www.youtube.com/watch?v=P-A3ujCib6Q
fight/fi025.mp4,1,cbec1959bc8e13ed2cb51504d203e003005480e6ae6e000a4dd91cd6180cb10b,youtube::https://www.youtube.com/watch?v=P-A3ujCib6Q
fight/fi026.mp4,1,cbbde3c9495ba3b3126f1f80f42fc331b4c9066d444b80c29d1be8a3995dcee1,youtube::https://www.youtube.com/watch?v=tf_X7GtOGyE
fight/fi027.mp4,1,b995c1c4bbbd1b26f9de95cf349db47e4c5bed67db64760a39e7aac5e7fc6fab,youtube::https://www.youtube.com/watch?v=tf_X7GtOGyE
fight/fi028.mp4,1,dff6c2b8052f5c366fc9defbcde7cf0c57b83c1c2602eac3ee0933b21a72dd26,youtube::https://www.youtube.com/watch?v=tf_X7GtOGyE
fight/fi029.mp4,1,486190dffbe31ae19c81f580dbd642dfb2b27e2478017d8970b3e1df69f854d1,youtube::https://www.youtube.com/watch?v=tf_X7GtOGyE
fight/fi030.mp4,1,de6fc029ab24cb41863eba64100eea0b7b34d04d9e36b473b2157d8da5da7e1c,youtube::https://www.youtube.com/watch?v=tf_X7GtOGyE
fight/fi031.mp4,1,183815e79c69479cfa7d7d574f7ddd3254b9f06fe960037ebe04a59d21bec41e,youtube::https://www.youtube.com/watch?v=lmfaDmCCRoY
fight/fi032.mp4,1,78d55cd33d0c8e7330337d21d3031b1eb51823bf225658ed9ecd8b2dbd832264,youtube::https://www.youtube.com/watch?v=lmfaDmCCRoY
fight/fi033.mp4,1,ffbbb6bcdf798cb20faeca7cc516cd0b120a7fe13313ecac4055598eef57e6da,youtube::https://www.youtube.com/watch?v=lmfaDmCCRoY
fight/fi034.mp4,1,3a4e0474381ec29d4204c28fdeb1e57b60024037bfe06c1a4687740564072536,youtube::https://www.youtube.com/watch?v=lmfaDmCCRoY
fight/fi035.mp4,1,8f30a683d93dec4517ddfeb79990a3ccedfa01109ee60f88b3e7e309ffb40ae4,youtube::https://www.youtube.com/watch?v=lmfaDmCCRoY
fight/fi036.mp4,1,f44267443ec55d8acac60666ea0f5345d08934a533398be6e0033abb6c6bc7ec,youtube::https://www.youtube.com/watch?v=lmfaDmCCRoY
fight/fi037.mp4,1,199644a51027a43ad4c9d7968c3f57e4d40bfa59b56eceff942b0e135351c243,youtube::https://www.youtube.com/watch?v=lmfaDmCCRoY
fight/fi038.mp4,1,bd1c72f6df38b3c0f9e55b03d55658a20714ddb9543bf87e2a53a2757084937c,youtube::https://www.youtube.com/watch?v=lmfaDmCCRoY
fight/fi039.mp4,1,02d84f4c8bb5adfd3be321f7db6723f5b5ecd395ec98f184c339d22ef9b1a262,youtube::https://www.youtube.com/watch?v=lmfaDmCCRoY
fight/fi040.mp4,1,f34758e08d11ab27fa2b411abc372ee4227f5f77548971aa6e0df54ce1a80f56,youtube::https://www.youtube.com/watch?v=lmfaDmCCRoY
fight/fi041.mp4,1,3274402a63c1232290ace4bb991ac618b5d673af97a8658a891d4c00a9bb7bd3,youtube::https://www.youtube.com/watch?v=lmfaDmCCRoY
fight/fi042.mp4,1,10cec908df70ec8a52d8901e18531f29e781ef03e3a85b326c16d5eac277c2a8,youtube::https://www.youtube.com/watch?v=lmfaDmCCRoY
fight/fi043.mp4,1,4a81c4d90e561b218852609a6fed7802c58b7d19a5a63e37760c9a4de86b0651,youtube::https://www.youtube.com/watch?v=hBxGTZQExtI
fight/fi044.mp4,1,37c87f0b8c772f7e1ee3a4462f594e4f8029eb4de478760443da543bd14ee807,youtube::https://www.youtube.com/watch?v=IZjLv7alWTk
fight/fi045.mp4,1,5ee328544a990f5f9682fb516109bf5546ae33eedc37f55a37c247959670c686,youtube::https://www.youtube.com/watch?v=IZjLv7alWTk
